111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
20.12,1.0727217073851576,23.14,1.9465092254576024,33.14,4.383783560905767,38.64,6.110282342976017,51.64,1.135080872341062,53.4,0.6952480703614177
20.13,1.0279212179765604,23.15,1.855100110264356,33.15,4.271259825047933,38.65,5.861777038010023,51.65,1.1047925496598006,53.41,0.68250073554197
20.14,0.9858673130222414,23.16,1.7699706452619752,33.16,4.163011143478722,38.66,5.628102934740343,51.66,1.0756994057898877,53.42,0.6701005793059331
20.15,0.9463401711604472,23.17,1.6905594985874628,33.17,4.058823785078248,38.67,5.408104865859575,51.67,1.0477394341334332,53.43,0.6580351154445626
20.16,0.9091415127494415,23.18,1.6163665841214567,33.18,3.9584972034257215,38.68,5.200737796608228,51.68,1.0208545940594973,53.44,0.6462924137369731
20.17,0.8740921174057139,23.19,1.546945226767172,33.19,3.8618430732041986,38.69,5.005054480859222,51.69,0.9949905106268454,53.45,0.6348610705216042
20.18,0.8410296687478509,23.2,1.4818954707743877,33.2,3.768684407735354,38.7,4.820194699200799,51.7,0.9700962004769484,53.46,0.6237301810679929
20.19,0.8098068780056097,23.21,1.4208583447003755,33.21,3.6788547499339286,38.71,4.645375851823795,51.71,0.9461238213247352,53.47,0.6128893136240755
20.2,0.7802898460364864,23.22,1.3635109300664776,33.22,3.592197429785738,38.72,4.4798847150233705,51.72,0.923028442755402,53.48,0.6023284850240994
20.21,0.7523566297726888,23.23,1.3095621076976145,33.23,3.50856488217472,38.73,4.323070199911778,51.73,0.9007678362831908,53.49,0.5920381377507496
20.22,0.7258959844704564,23.24,1.2587488775031763,33.24,3.4278180195194765,38.74,4.174336976657211,51.74,0.8793022828453338,53.5,0.5820091183533828
20.23,0.7008062575626677,23.25,1.2108331651315885,33.25,3.349825654246643,38.75,4.033139848158774,51.75,0.8585943960972535,,
20.24,0.6769944135977772,23.26,1.1655990433431294,33.26,3.2744639666285256,38.76,3.8989787742704345,,,,
20.25,0.6543751728174224,23.27,1.122850307741606,33.27,3.201616013960612,38.77,3.7713944621126334,,,,
20.26,0.6328702484937765,23.28,1.0824083562009703,33.28,3.1311712774502283,38.78,3.649964450132069,,,,
20.27,0.612407670302395,23.29,1.0441103293198066,33.29,3.063025243541873,38.79,3.53429962379436,,,,
20.28,0.5929211828206051,23.3,1.0078074758562174,33.3,2.9970790167224286,38.8,3.4240411094415264,,,,
20.29,0.5743497097727539,23.31,0.9733637125958668,33.31,2.933238961130287,38.81,3.3188575001729883,,,,
20.3,0.5566368759396668,23.32,0.9406543526886704,33.32,2.871416368546733,38.82,3.218442373842563,,,,
